"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2,448696064E2;1,690000063E-4;-2,070000046E-4;-2,587299980E-2
2,448792948E2;-1,762000029E-3;6,785000209E-3;-2,387700044E-2
2,448889824E2;-1,762000029E-3;6,785000209E-3;-2,387700044E-2
2,448986692E2;5,107999779E-3;1,977999927E-3;-2,586499974E-2
2,449083568E2;5,107999779E-3;1,977999927E-3;-2,586499974E-2
2,449180451E2;-2,999999924E-5;1,969000092E-3;-4,485800117E-2
2,449277327E2;-2,999999924E-5;1,969000092E-3;-4,485800117E-2
2,449374195E2;-5,164999980E-3;1,753999968E-3;-2,385500073E-2
2,449471070E2;-5,164999980E-3;1,753999968E-3;-2,385500073E-2
2,449567954E2;-2,889999887E-4;-2,519999980E-4;-4,284900054E-2
2,449664829E2;-2,889999887E-4;-2,519999980E-4;-4,284900054E-2
2,449761697E2;2,586999908E-3;6,746999919E-3;-4,284200072E-2
2,449858572E2;2,586999908E-3;6,746999919E-3;-4,284200072E-2
2,449955455E2;-7,331999950E-3;-3,259999910E-3;-3,284600005E-2
2,450052331E2;-7,331999950E-3;-3,259999910E-3;-3,284600005E-2
2,450149198E2;-9,233999997E-3;-4,640000116E-4;-2,085600048E-2
2,450246075E2;-9,233999997E-3;-4,640000116E-4;-2,085600048E-2
2,450342957E2;-2,114000032E-3;1,541999984E-3;-2,786199935E-2
2,450439833E2;-2,114000032E-3;1,541999984E-3;-2,786199935E-2
2,450536701E2;-1,999999949E-4;1,550000045E-3;-2,585799992E-2
2,450633577E2;-1,999999949E-4;1,550000045E-3;-2,585799992E-2
2,450730460E2;-1,207899954E-2;4,559000023E-3;-3,586399928E-2
2,450827336E2;-1,207899954E-2;4,559000023E-3;-3,586399928E-2
2,450924203E2;-1,207899954E-2;4,559000023E-3;-3,586399928E-2
2,451021079E2;1,381400041E-2;-5,421000067E-3;-3,985799849E-2
2,451117963E2;1,381400041E-2;-5,421000067E-3;-3,985799849E-2
2,451214838E2;6,699000020E-3;4,604000133E-3;-3,285099939E-2
2,451311706E2;6,699000020E-3;4,604000133E-3;-3,285099939E-2
2,451408581E2;-5,218999926E-3;-3,376000095E-3;-3,585499898E-2
2,451505465E2;-5,218999926E-3;-3,376000095E-3;-3,585499898E-2
2,451602341E2;-3,340000112E-4;1,652000006E-3;-3,584799916E-2
2,451699208E2;-3,340000112E-4;1,652000006E-3;-3,584799916E-2
2,451796084E2;-2,448000014E-3;6,678999867E-3;-3,284100071E-2
2,451892967E2;-2,448000014E-3;6,678999867E-3;-3,284100071E-2
2,451989843E2;-3,450000077E-4;-2,920000115E-4;-3,284600005E-2
2,452086710E2;-3,450000077E-4;-2,920000115E-4;-3,284600005E-2
2,452183587E2;-2,246000106E-3;-5,493000150E-3;-3,085600026E-2
2,452280469E2;-2,246000106E-3;-5,493000150E-3;-3,085600026E-2
2,452377346E2;-7,346999831E-3;-5,460999906E-3;-2,584999986E-2
2,452474214E2;-7,346999831E-3;-5,460999906E-3;-2,584999986E-2
2,452571089E2;-4,370000097E-4;-3,416999942E-3;-3,284399956E-2
2,452667973E2;-4,370000097E-4;-3,416999942E-3;-3,284399956E-2
2,452764848E2;-2,319999970E-3;6,632000208E-3;-2,584899962E-2
2,452861716E2;-2,319999970E-3;6,632000208E-3;-2,584899962E-2
2,452958591E2;-5,406999961E-3;-3,309999884E-4;-2,584400028E-2
2,453055475E2;-5,406999961E-3;-3,309999884E-4;-2,584400028E-2
2,453152350E2;-1,248400006E-2;-7,294000126E-3;-3,283900023E-2
2,453249218E2;-1,248400006E-2;-7,294000126E-3;-3,283900023E-2
2,453346095E2;-3,290000022E-4;-2,300000051E-4;-3,984599933E-2
2,453442978E2;-3,290000022E-4;-2,300000051E-4;-3,984599933E-2
2,453539854E2;2,606000053E-3;6,821999792E-3;-2,784099989E-2
2,453636722E2;2,606000053E-3;6,821999792E-3;-2,784099989E-2
2,453733597E2;-1,447100006E-2;-5,150999874E-3;-3,983600065E-2
2,453830481E2;-1,447100006E-2;-5,150999874E-3;-3,983600065E-2
2,453927357E2;-1,447100006E-2;-5,150999874E-3;-3,983600065E-2
2,454024225E2;-7,249999791E-3;4,912000149E-3;-2,584699914E-2
2,454121100E2;-7,249999791E-3;4,912000149E-3;-2,584699914E-2
2,454217984E2;-2,286999952E-3;-5,099999908E-5;-2,584400028E-2
2,454314859E2;-2,286999952E-3;-5,099999908E-5;-2,584400028E-2
2,454411727E2;-7,327000145E-3;-1,501499955E-2;-3,584099934E-2
2,454508603E2;-7,327000145E-3;-1,501499955E-2;-3,584099934E-2
2,454605486E2;-2,153000096E-3;-2,947000088E-3;-3,084900044E-2
2,454702362E2;-2,153000096E-3;-2,947000088E-3;-3,084900044E-2
2,454799231E2;1,499999962E-5;-1,187700033E-2;-2,785700001E-2
2,454896106E2;1,499999962E-5;-1,187700033E-2;-2,785700001E-2
2,454992990E2;-7,027999964E-3;2,212000079E-3;-1,885299943E-2
2,455089865E2;-7,027999964E-3;2,212000079E-3;-1,885299943E-2
2,455186733E2;-1,857000054E-3;7,292999886E-3;-3,285999969E-2
2,455283608E2;-1,857000054E-3;7,292999886E-3;-3,285999969E-2
2,455380492E2;-8,898999542E-3;3,549999965E-4;-3,085700050E-2
2,455477367E2;-8,898999542E-3;3,549999965E-4;-3,085700050E-2
2,455574235E2;6,800000119E-5;4,140000092E-4;-2,585300058E-2
2,455671110E2;6,800000119E-5;4,140000092E-4;-2,585300058E-2
2,455767994E2;-8,972999640E-3;-1,152800024E-2;-3,584999964E-2
2,455864869E2;-8,972999640E-3;-1,152800024E-2;-3,584999964E-2
2,455961738E2;-7,005999796E-3;2,549000084E-3;-3,584700078E-2
2,456058613E2;-7,005999796E-3;2,549000084E-3;-3,584700078E-2
2,456155496E2;4,958999809E-3;-9,391999803E-3;-4,284299910E-2
2,456252373E2;4,958999809E-3;-9,391999803E-3;-4,284299910E-2
2,456349239E2;-1,874999958E-3;2,483000048E-3;-2,585499920E-2
2,456446115E2;-1,874999958E-3;2,483000048E-3;-2,585499920E-2
2,456542998E2;-1,718000043E-3;-6,444000173E-3;-3,086199984E-2
2,456639874E2;-1,718000043E-3;-6,444000173E-3;-3,086199984E-2
2,456736742E2;2,329999988E-4;2,646999899E-3;-3,085700050E-2
2,456833618E2;2,329999988E-4;2,646999899E-3;-3,085700050E-2
2,456930501E2;-4,827999976E-3;7,179999957E-4;-3,985200077E-2
2,457027376E2;-4,827999976E-3;7,179999957E-4;-3,985200077E-2
2,457124245E2;-4,827999976E-3;7,179999957E-4;-3,985200077E-2
2,457221120E2;-6,922000088E-3;-1,149400044E-2;-3,285200149E-2
2,457318003E2;-6,922000088E-3;-1,149400044E-2;-3,285200149E-2
2,457414880E2;-1,197099965E-2;2,598999999E-3;-3,284699842E-2
2,457511747E2;-1,197099965E-2;2,598999999E-3;-3,284699842E-2
2,457608623E2;4,993999843E-3;6,830000202E-4;-3,584399819E-2
2,457705506E2;4,993999843E-3;6,830000202E-4;-3,584399819E-2
2,457802382E2;-1,848999993E-3;7,609999739E-4;-3,285000101E-2
2,457899250E2;-1,848999993E-3;7,609999739E-4;-3,285000101E-2
2,457996126E2;-6,694999989E-3;5,625000224E-3;-3,786199912E-2
2,458093009E2;-6,694999989E-3;5,625000224E-3;-3,786199912E-2
2,458189885E2;-6,740999874E-3;2,680999925E-3;-4,285800084E-2
2,458286753E2;-6,740999874E-3;2,680999925E-3;-4,285800084E-2
2,458383628E2;-1,577000017E-3;-2,268000040E-3;-2,386599965E-2
2,458480512E2;-1,577000017E-3;-2,268000040E-3;-2,386599965E-2
2,458577387E2;-4,403000232E-3;5,795999896E-3;-3,287399933E-2
2,458674255E2;-4,403000232E-3;5,795999896E-3;-3,287399933E-2
2,458771131E2;5,510000046E-4;-9,162000380E-3;-4,287099838E-2
2,458868015E2;5,510000046E-4;-9,162000380E-3;-4,287099838E-2
2,458964890E2;-1,350400038E-2;8,970000199E-4;-1,886600070E-2
2,459061757E2;-1,350400038E-2;8,970000199E-4;-1,886600070E-2
2,459158634E2;-1,153799985E-2;7,440000190E-4;-3,586800024E-2
2,459255517E2;-1,153799985E-2;7,440000190E-4;-3,586800024E-2
2,459352392E2;4,389999958E-4;7,949999999E-4;-4,286599904E-2
2,459449260E2;4,389999958E-4;7,949999999E-4;-4,286599904E-2
2,459546135E2;-6,601000205E-3;-2,166999970E-3;-2,786199935E-2
2,459643020E2;-6,601000205E-3;-2,166999970E-3;-2,786199935E-2
2,459739895E2;3,640000068E-4;5,884999875E-3;-3,285900131E-2
2,459836762E2;3,640000068E-4;5,884999875E-3;-3,285900131E-2
2,459933638E2;-1,677999971E-3;-4,075000063E-3;-3,285599872E-2
2,460030521E2;-1,677999971E-3;-4,075000063E-3;-3,285599872E-2
2,460127397E2;-1,677999971E-3;-4,075000063E-3;-3,285599872E-2
2,460224265E2;5,233000033E-3;-2,011999954E-3;-3,784999996E-2
2,460321141E2;5,233000033E-3;-2,011999954E-3;-3,784999996E-2
2,460418025E2;3,156000050E-3;9,833999909E-3;-3,084900044E-2
2,460514900E2;3,156000050E-3;9,833999909E-3;-3,084900044E-2
2,460611768E2;7,100000221E-5;-9,134000167E-3;-2,584400028E-2
2,460708643E2;7,100000221E-5;-9,134000167E-3;-2,584400028E-2
2,460805527E2;-1,811000053E-3;5,915999878E-3;-3,584900126E-2
2,460902403E2;-1,811000053E-3;5,915999878E-3;-3,584900126E-2
2,460999270E2;1,009999978E-4;9,539999883E-4;-4,784400016E-2
2,461096146E2;1,009999978E-4;9,539999883E-4;-4,784400016E-2
2,461193029E2;7,005999796E-3;-6,006000098E-3;-3,083699942E-2
2,461289905E2;7,005999796E-3;-6,006000098E-3;-3,083699942E-2
2,461386773E2;1,029999985E-4;1,004400011E-2;-2,084100060E-2
2,461483648E2;1,029999985E-4;1,004400011E-2;-2,084100060E-2
2,461580532E2;-3,000000106E-6;5,865000188E-3;-2,783899941E-2
2,461677408E2;-3,000000106E-6;5,865000188E-3;-2,783899941E-2
2,461774276E2;-5,123999901E-3;5,872000009E-3;-3,283299878E-2
2,461871152E2;-5,123999901E-3;5,872000009E-3;-3,283299878E-2
2,461968035E2;4,776000045E-3;-6,116999779E-3;-3,282700107E-2
2,462064911E2;4,776000045E-3;-6,116999779E-3;-3,282700107E-2
2,462161779E2;-7,120999973E-3;-2,092000097E-3;-3,583199903E-2
2,462258655E2;-7,120999973E-3;-2,092000097E-3;-3,583199903E-2
2,462355538E2;2,997000003E-3;-2,062000101E-3;-3,283800185E-2
2,462452414E2;2,997000003E-3;-2,062000101E-3;-3,283800185E-2
2,462549281E2;-7,096999791E-3;1,297300030E-2;-3,983199969E-2
2,462646157E2;-7,096999791E-3;1,297300030E-2;-3,983199969E-2
2,462743040E2;-5,183999892E-3;-2,013999969E-3;-2,782700025E-2
2,462839916E2;-5,183999892E-3;-2,013999969E-3;-2,782700025E-2
2,462936784E2;2,947000088E-3;-3,994000144E-3;-3,783399984E-2
2,463033660E2;2,947000088E-3;-3,994000144E-3;-3,783399984E-2
2,463130544E2;-2,113799937E-2;-1,964000054E-3;-2,782800049E-2
2,463227419E2;-2,113799937E-2;-1,964000054E-3;-2,782800049E-2
2,463324287E2;-2,113799937E-2;-1,964000054E-3;-2,782800049E-2
2,463421162E2;-5,222999956E-3;3,084999975E-3;-3,982299939E-2
2,463518046E2;-5,222999956E-3;3,084999975E-3;-3,982299939E-2
2,463614921E2;2,943000058E-3;3,112999955E-3;-1,883099973E-2
2,463711789E2;2,943000058E-3;3,112999955E-3;-1,883099973E-2
2,463808666E2;-2,107999986E-3;-1,861999976E-3;-4,782800004E-2
2,463905549E2;-2,107999986E-3;-1,861999976E-3;-4,782800004E-2
2,464002425E2;-1,659999980E-4;-1,830999972E-3;-3,582400084E-2
2,464099293E2;-1,659999980E-4;-1,830999972E-3;-3,582400084E-2
2,464196168E2;4,976999946E-3;6,202999968E-3;-2,583100088E-2
2,464293052E2;4,976999946E-3;6,202999968E-3;-2,583100088E-2
2,464389927E2;-9,099000134E-3;6,227999926E-3;-3,282599896E-2
2,464486794E2;-9,099000134E-3;6,227999926E-3;-3,282599896E-2
2,464583671E2;-2,161999932E-3;1,243000035E-3;-2,782200091E-2
2,464680554E2;-2,161999932E-3;1,243000035E-3;-2,782200091E-2
2,464777430E2;-9,016999975E-3;1,258000033E-3;-2,782999910E-2
2,464874297E2;-9,016999975E-3;1,258000033E-3;-2,782999910E-2
2,464971173E2;-1,857999945E-3;1,027399953E-2;-4,283899814E-2
2,465068057E2;-1,857999945E-3;1,027399953E-2;-4,283899814E-2
2,465164932E2;-4,908000119E-3;1,273000031E-3;-2,783600055E-2
2,465261800E2;-4,908000119E-3;1,273000031E-3;-2,783600055E-2
2,465358676E2;-4,954000004E-3;3,275000025E-3;-2,783299983E-2
2,465455560E2;-4,954000004E-3;3,275000025E-3;-2,783299983E-2
2,465552435E2;-8,998000063E-3;1,065999968E-3;-2,583499998E-2
2,465649303E2;-8,998000063E-3;1,065999968E-3;-2,583499998E-2
2,465746178E2;-5,044000223E-3;1,067999983E-3;-3,783300146E-2
2,465843063E2;-5,044000223E-3;1,067999983E-3;-3,783300146E-2
2,465939938E2;1,199999970E-4;3,073000116E-3;-4,284200072E-2
2,466036806E2;1,199999970E-4;3,073000116E-3;-4,284200072E-2
2,466133682E2;-4,724000115E-3;-1,921999967E-3;-3,085000068E-2
2,466230565E2;-4,724000115E-3;-1,921999967E-3;-3,085000068E-2
2,466327441E2;-6,564000156E-3;-9,116999805E-3;-3,086300008E-2
2,466424309E2;-6,564000156E-3;-9,116999805E-3;-3,086300008E-2
2,466521184E2;-6,564000156E-3;-9,116999805E-3;-3,086300008E-2
2,466618068E2;-6,961000152E-3;2,909000032E-3;-3,284100071E-2
2,466714943E2;-6,961000152E-3;2,909000032E-3;-3,284100071E-2
2,466811811E2;-1,378399972E-2;7,239999832E-4;-3,585499898E-2
2,466908687E2;-1,378399972E-2;7,239999832E-4;-3,585499898E-2
2,467005570E2;7,410999853E-3;-2,461000113E-3;-3,286999837E-2
2,467102447E2;7,410999853E-3;-2,461000113E-3;-3,286999837E-2
2,467199314E2;-1,362400036E-2;-2,643000102E-3;-1,687199995E-2
2,467296189E2;-1,362400036E-2;-2,643000102E-3;-1,687199995E-2
2,467393073E2;-8,643999696E-3;3,870000073E-4;-3,587000072E-2
2,467489949E2;-8,643999696E-3;3,870000073E-4;-3,587000072E-2
2,467586816E2;5,340999924E-3;2,210000064E-3;-3,787299991E-2
2,467683692E2;5,340999924E-3;2,210000064E-3;-3,787299991E-2
2,467780576E2;-1,669399999E-2;-6,763000041E-3;-3,787000105E-2
2,467877451E2;-1,669399999E-2;-6,763000041E-3;-3,787000105E-2
2,467974319E2;2,910000039E-4;-4,722000100E-3;-3,086899966E-2
2,468071194E2;2,910000039E-4;-4,722000100E-3;-3,086899966E-2
2,468168078E2;3,264999948E-3;-2,671000082E-3;-3,986600041E-2
2,468264954E2;3,264999948E-3;-2,671000082E-3;-3,986600041E-2
2,468361822E2;5,429999903E-3;3,830000060E-4;-3,987399861E-2
2,468458698E2;5,429999903E-3;3,830000060E-4;-3,987399861E-2
2,468555580E2;3,689999867E-4;6,450000219E-4;-2,786500007E-2
2,468652456E2;3,689999867E-4;6,450000219E-4;-2,786500007E-2
2,468749324E2;3,299999982E-3;6,990000256E-4;-4,286000133E-2
2,468846200E2;3,299999982E-3;6,990000256E-4;-4,286000133E-2
2,468943083E2;-1,568999956E-3;7,500000065E-4;-4,286599904E-2
2,469039959E2;-1,568999956E-3;7,500000065E-4;-4,286599904E-2
2,469136827E2;3,348999890E-3;-2,198999980E-3;-3,085999936E-2
2,469233702E2;3,348999890E-3;-2,198999980E-3;-3,085999936E-2
2,469330586E2;3,257999895E-3;-9,146000259E-3;-4,485400021E-2
2,469427462E2;3,257999895E-3;-9,146000259E-3;-4,485400021E-2
2,469524330E2;3,257999895E-3;-9,146000259E-3;-4,485400021E-2
2,469621205E2;-1,879999996E-3;9,937000461E-3;-2,584500052E-2
2,469718089E2;-1,879999996E-3;9,937000461E-3;-2,584500052E-2
2,469814964E2;2,280000044E-4;2,976000076E-3;-3,285000101E-2
2,469911832E2;2,280000044E-4;2,976000076E-3;-3,285000101E-2
2,470008708E2;-1,187600009E-2;7,997999899E-3;-2,584400028E-2
2,470105592E2;-1,187600009E-2;7,997999899E-3;-2,584400028E-2
2,470202467E2;-1,744000008E-3;1,017999952E-3;-3,085100092E-2
2,470299336E2;-1,744000008E-3;1,017999952E-3;-3,085100092E-2
2,470396211E2;-4,610000178E-3;-1,959000016E-3;-3,785699978E-2
2,470493095E2;-4,610000178E-3;-1,959000016E-3;-3,785699978E-2
2,470589970E2;3,190000134E-4;6,070000120E-3;-2,785300091E-2
2,470686837E2;3,190000134E-4;6,070000120E-3;-2,785300091E-2
2,470783713E2;-4,755999893E-3;-4,116999917E-3;-3,085299954E-2
2,470880596E2;-4,755999893E-3;-4,116999917E-3;-3,085299954E-2
2,470977471E2;-6,823999807E-3;7,908999920E-3;-4,284900054E-2
2,471074340E2;-6,823999807E-3;7,908999920E-3;-4,284900054E-2
2,471171215E2;-1,888000057E-3;-9,074999951E-3;-3,584500030E-2
2,471268099E2;-1,888000057E-3;-9,074999951E-3;-3,584500030E-2
2,471364974E2;-1,953999978E-3;-6,037999876E-3;-2,384000085E-2
2,471461842E2;-1,953999978E-3;-6,037999876E-3;-2,384000085E-2
2,471558717E2;4,978999961E-3;-5,989000201E-3;-3,983499855E-2
2,471655601E2;4,978999961E-3;-5,989000201E-3;-3,983499855E-2
2,471752476E2;-7,102999836E-3;8,070999756E-3;-3,082999960E-2
2,471849345E2;-7,102999836E-3;8,070999756E-3;-3,082999960E-2
2,471946219E2;9,823000059E-3;-3,885000013E-3;-2,782399952E-2
2,472043103E2;9,823000059E-3;-3,885000013E-3;-2,782399952E-2
2,472139979E2;-7,599999662E-5;6,153999828E-3;-2,782900073E-2
2,472236846E2;-7,599999662E-5;6,153999828E-3;-2,782900073E-2
2,472333723E2;3,600000127E-5;7,981999777E-3;-2,583899908E-2
2,472430606E2;3,600000127E-5;7,981999777E-3;-2,583899908E-2
2,472527482E2;-5,057000089E-3;1,001000055E-3;-3,783399984E-2
2,472624350E2;-5,057000089E-3;1,001000055E-3;-3,783399984E-2
2,472721225E2;-5,057000089E-3;1,001000055E-3;-3,783399984E-2
2,472818109E2;-4,869000055E-3;3,040000098E-3;-3,284300119E-2
2,472914984E2;-4,869000055E-3;3,040000098E-3;-3,284300119E-2
2,473011852E2;-1,735000056E-3;1,058000023E-3;-3,985000029E-2
2,473108728E2;-1,735000056E-3;1,058000023E-3;-3,985000029E-2
2,473205611E2;3,192000091E-3;1,077999943E-3;-4,284600168E-2
2,473302487E2;3,192000091E-3;1,077999943E-3;-4,284600168E-2
2,473399355E2;5,315000191E-3;-4,108000081E-3;-3,285599872E-2
2,473496231E2;5,315000191E-3;-4,108000081E-3;-3,285599872E-2
2,473593115E2;-6,572999991E-3;7,712999824E-3;-2,386699989E-2
2,473689990E2;-6,572999991E-3;7,712999824E-3;-2,386699989E-2
2,473786858E2;-6,653000135E-3;2,726000035E-3;-3,086199984E-2
2,473883734E2;-6,653000135E-3;2,726000035E-3;-3,086199984E-2
2,473980617E2;-1,735000056E-3;-4,279000219E-3;-2,585699968E-2
2,474077493E2;-1,735000056E-3;-4,279000219E-3;-2,585699968E-2
2,474174360E2;1,889999985E-4;9,742000140E-3;-4,785300046E-2
2,474271236E2;1,889999985E-4;9,742000140E-3;-4,785300046E-2
2,474368120E2;3,140000044E-4;-6,248999853E-3;-2,386000007E-2
2,474464996E2;3,140000044E-4;-6,248999853E-3;-2,386000007E-2
2,474561863E2;-1,769999973E-3;-2,224999946E-3;-3,085399978E-2
2,474658740E2;-1,769999973E-3;-2,224999946E-3;-3,085399978E-2
2,474755623E2;3,147999989E-3;-2,195999958E-3;-3,584900126E-2
2,474852500E2;3,147999989E-3;-2,195999958E-3;-3,584900126E-2
2,474949366E2;-8,735000156E-3;1,048999955E-3;-3,085000068E-2
2,475046243E2;-8,735000156E-3;1,048999955E-3;-3,085000068E-2
2,475143126E2;-1,812999952E-3;3,086999990E-3;-3,984500095E-2
2,475240002E2;-1,812999952E-3;3,086999990E-3;-3,984500095E-2
2,475336870E2;-1,889999956E-3;1,120000030E-3;-3,584000096E-2
2,475433746E2;-1,889999956E-3;1,120000030E-3;-3,584000096E-2
2,475530629E2;-4,968000110E-3;-1,845999970E-3;-3,983499855E-2
2,475627505E2;-4,968000110E-3;-1,845999970E-3;-3,983499855E-2
2,475724372E2;-4,968000110E-3;-1,845999970E-3;-3,983499855E-2
2,475821249E2;-1,208200026E-2;-1,379300002E-2;-2,782700025E-2
2,475918132E2;-1,208200026E-2;-1,379300002E-2;-2,782700025E-2
2,476015008E2;-5,129000172E-3;-8,712000214E-3;-3,782299906E-2
2,476111876E2;-5,129000172E-3;-8,712000214E-3;-3,782299906E-2
2,476208751E2;-2,173000015E-3;3,378999885E-3;-3,081900068E-2
2,476305635E2;-2,173000015E-3;3,378999885E-3;-3,081900068E-2
2,476402511E2;-1,222100016E-2;1,045999955E-2;-2,781400084E-2
2,476499378E2;-1,222100016E-2;1,045999955E-2;-2,781400084E-2
2,476596254E2;-4,999999874E-5;3,504999913E-3;-3,082299978E-2
2,476693137E2;-4,999999874E-5;3,504999913E-3;-3,082299978E-2
2,476790013E2;-1,408900041E-2;8,553000167E-3;-3,782000020E-2
2,476886881E2;-1,408900041E-2;8,553000167E-3;-3,782000020E-2
2,476983757E2;-1,100000009E-4;1,796000055E-3;-4,481299967E-2
2,477080640E2;-1,100000009E-4;1,796000055E-3;-4,481299967E-2
2,477177515E2;-1,193299983E-2;3,619000083E-3;-3,582699969E-2
2,477274384E2;-1,193299983E-2;3,619000083E-3;-3,582699969E-2
2,477371260E2;1,004299987E-2;6,632000208E-3;-3,782499954E-2
2,477468143E2;1,004299987E-2;6,632000208E-3;-3,782499954E-2
2,477565019E2;-3,000000106E-6;3,646000056E-3;-3,282200173E-2
2,477661887E2;-3,000000106E-6;3,646000056E-3;-3,282200173E-2
2,477758762E2;1,480000064E-4;1,657000044E-3;-3,782999888E-2
2,477855646E2;1,480000064E-4;1,657000044E-3;-3,782999888E-2
2,477952521E2;2,969999914E-4;3,458000021E-3;-3,784300014E-2
2,478049390E2;2,969999914E-4;3,458000021E-3;-3,784300014E-2
2,478146264E2;7,234000135E-3;1,346400008E-2;-3,983899951E-2
2,478243149E2;7,234000135E-3;1,346400008E-2;-3,983899951E-2
2,478340025E2;1,714199968E-2;-1,563000027E-3;-3,983499855E-2
2,478436893E2;1,714199968E-2;-1,563000027E-3;-3,983499855E-2
2,478533769E2;-4,770999774E-3;6,221999880E-3;-3,084399924E-2
2,478630652E2;-4,770999774E-3;6,221999880E-3;-3,084399924E-2
2,478727528E2;-4,770999774E-3;6,221999880E-3;-3,084399924E-2
2,478824396E2;-1,912000007E-3;-1,756999991E-3;-2,783600055E-2
2,478921271E2;-1,912000007E-3;-1,756999991E-3;-2,783600055E-2
2,479018155E2;-1,700000030E-5;1,242000028E-3;-3,982999921E-2
2,479115030E2;-1,700000030E-5;1,242000028E-3;-3,982999921E-2
2,479211898E2;4,873999860E-3;-8,752999827E-3;-3,582499921E-2
2,479308774E2;4,873999860E-3;-8,752999827E-3;-3,582499921E-2
2,479405657E2;-2,247000113E-3;-1,738999970E-3;-3,081700020E-2
2,479502533E2;-2,247000113E-3;-1,738999970E-3;-3,081700020E-2
2,479599401E2;4,639999941E-3;1,291000051E-3;-3,081100062E-2
2,479696277E2;4,639999941E-3;1,291000051E-3;-3,081100062E-2
2,479793160E2;-5,481000058E-3;-5,677999929E-3;-2,580299973E-2
2,479890036E2;-5,481000058E-3;-5,677999929E-3;-2,580299973E-2
2,479986904E2;-2,589999931E-3;-1,634999993E-3;-3,779599816E-2
2,480083780E2;-2,589999931E-3;-1,634999993E-3;-3,779599816E-2
2,480180663E2;-6,939999876E-4;1,410000026E-3;-3,978899866E-2
2,480277539E2;-6,939999876E-4;1,410000026E-3;-3,978899866E-2
2,480374406E2;-5,592999980E-3;-1,752999960E-3;-3,979900107E-2
2,480471283E2;-5,592999980E-3;-1,752999960E-3;-3,979900107E-2
2,480568166E2;6,521000061E-3;3,290999914E-3;-3,780400008E-2
2,480665042E2;6,521000061E-3;3,290999914E-3;-3,780400008E-2
2,480761909E2;-1,258200034E-2;-5,669000093E-3;-3,979700059E-2
2,480858785E2;-1,258200034E-2;-5,669000093E-3;-3,979700059E-2
2,480955668E2;6,541999988E-3;-5,617999937E-3;-3,580300137E-2
2,481052545E2;6,541999988E-3;-5,617999937E-3;-3,580300137E-2
2,481149412E2;9,651999921E-3;1,443000045E-3;-2,780799940E-2
2,481246288E2;9,651999921E-3;1,443000045E-3;-2,780799940E-2
2,481343171E2;2,536999993E-3;3,499000100E-3;-2,580000088E-2
2,481440047E2;2,536999993E-3;3,499000100E-3;-2,580000088E-2
2,481536914E2;-5,820000079E-4;-1,450999989E-3;-3,979299963E-2
2,481633790E2;-5,820000079E-4;-1,450999989E-3;-3,979299963E-2
2,481730674E2;-1,248999964E-2;3,598999931E-3;-2,579599991E-2
2,481827549E2;-1,248999964E-2;3,598999931E-3;-2,579599991E-2
2,481924417E2;-1,248999964E-2;3,598999931E-3;-2,579599991E-2
2,482021293E2;-2,618999919E-3;1,658000052E-3;-3,278800100E-2
2,482118177E2;-2,618999919E-3;1,658000052E-3;-3,278800100E-2
2,482215052E2;-5,706000142E-3;1,369800046E-2;-3,578300029E-2
2,482311919E2;-5,706000142E-3;1,369800046E-2;-3,578300029E-2
2,482408795E2;-7,784999907E-3;-1,288000029E-3;-4,777799919E-2
2,482505678E2;-7,784999907E-3;-1,288000029E-3;-4,777799919E-2
2,482602554E2;4,352999851E-3;1,732000033E-3;-3,278499842E-2
2,482699422E2;4,352999851E-3;1,732000033E-3;-3,278499842E-2
2,482796297E2;-2,726000035E-3;-8,247000165E-3;-3,578000143E-2
2,482893181E2;-2,726000035E-3;-8,247000165E-3;-3,578000143E-2
2,482990056E2;-8,060000255E-4;6,792000029E-3;-3,577499837E-2
2,483086924E2;-8,060000255E-4;6,792000029E-3;-3,577499837E-2
2,483183799E2;-1,768000051E-2;6,819000002E-3;-3,278100118E-2
2,483280684E2;-1,768000051E-2;6,819000002E-3;-3,278100118E-2
2,483377559E2;-7,524000015E-3;8,822999895E-3;-1,878999919E-2
2,483474427E2;-7,524000015E-3;8,822999895E-3;-1,878999919E-2
2,483571303E2;2,644999884E-3;8,825000376E-3;-2,579900064E-2
